Name,FieldTime,FID,Shape Area,LavaFlow
7/8/21/24,4-Jul-18,990,44.63212127,LavaFlow
7/8/21/24,4-Jul-18,991,80.46707772,LavaFlow
7/8/21/24,4-Jul-18,992,24.8415348,LavaFlow
7/8/21/24,4-Jul-18,993,48.3629325,LavaFlow
7/8/21/24,4-Jul-18,994,21.45907633,LavaFlow
7/8/21/24,4-Jul-18,995,320.7554408,LavaFlow
7/8/21/24,4-Jul-18,996,134.2252525,LavaFlow
7/8/21/24,4-Jul-18,997,1519.95957,LavaFlow
7/8/21/24,4-Jul-18,998,175.5483945,LavaFlow
7/8/21/24,4-Jul-18,999,286.4867001,LavaFlow
7/8/21/24,4-Jul-18,1000,218.8954315,LavaFlow
7/8/21/24,4-Jul-18,1001,147.3936871,LavaFlow
7/8/21/24,4-Jul-18,1002,162.9353961,LavaFlow
7/8/21/24,4-Jul-18,1003,5678.273349,LavaFlow
7/8/21/24,4-Jul-18,1004,104.7485076,LavaFlow
7/8/21/24,4-Jul-18,1005,3084.113659,LavaFlow
7/8/21/24,8-Jul-18,1006,67527.05619,LavaFlow
7/8/21/24,8-Jul-18,1007,466030.1619,LavaFlow
7/8/21/24,8-Jul-18,1008,1253.611115,LavaFlow
7/8/21/24,8-Jul-18,1009,467.8988248,LavaFlow
7/8/21/24,8-Jul-18,1010,5786.889928,LavaFlow
7/8/21/24,8-Jul-18,1011,1743.886242,LavaFlow
7/8/21/24,8-Jul-18,1012,46952.61155,LavaFlow
7/8/21/24,8-Jul-18,1013,21166.87357,LavaFlow
7/8/21/24,8-Jul-18,1014,1438340.679,LavaFlow
7/8/21/24,8-Jul-18,1015,19768.13569,LavaFlow
7/8/21/24,8-Jul-18,1016,65562.96543,LavaFlow
7/8/21/24,8-Jul-18,1017,18214.71655,LavaFlow
7/8/21/24,8-Jul-18,1018,6132.821229,LavaFlow
7/8/21/24,8-Jul-18,1019,11215.77386,LavaFlow
7/8/21/24,8-Jul-18,1020,44325.94642,LavaFlow
7/8/21/24,8-Jul-18,1021,1144.093474,LavaFlow
7/8/21/24,8-Jul-18,1022,1426.505784,LavaFlow
7/8/21/24,8-Jul-18,1023,728.1396244,LavaFlow
7/8/21/24,8-Jul-18,1024,1779.400302,LavaFlow
7/8/21/24,8-Jul-18,1025,1243.538057,LavaFlow
7/8/21/24,8-Jul-18,1026,1454.85894,LavaFlow
7/8/21/24,8-Jul-18,1027,6955.56163,LavaFlow
7/8/21/24,8-Jul-18,1028,210.449537,LavaFlow
7/8/21/24,8-Jul-18,1029,594.6589851,LavaFlow
7/8/21/24,8-Jul-18,1030,219.9898568,LavaFlow
7/8/21/24,8-Jul-18,1031,3697.937537,LavaFlow
7/8/21/24,8-Jul-18,1032,1729.902817,LavaFlow
7/8/21/24,8-Jul-18,1033,4234.598236,LavaFlow
7/8/21/24,8-Jul-18,1034,472.7475911,LavaFlow
7/8/21/24,8-Jul-18,1035,267.6030973,LavaFlow
7/8/21/24,8-Jul-18,1036,1377.534283,LavaFlow
7/8/21/24,8-Jul-18,1037,2292.691347,LavaFlow
7/8/21/24,8-Jul-18,1038,330.679383,LavaFlow
7/8/21/24,8-Jul-18,1039,4256.675179,LavaFlow
7/8/21/24,8-Jul-18,1040,28773.95872,LavaFlow
7/8/21/24,8-Jul-18,1041,8970.829711,LavaFlow
7/8/21/24,8-Jul-18,1042,10159.26062,LavaFlow
7/8/21/24,8-Jul-18,1043,4998.246402,LavaFlow
7/8/21/24,8-Jul-18,1044,916.2143692,LavaFlow
7/8/21/24,8-Jul-18,1045,2004.401145,LavaFlow
7/8/21/24,8-Jul-18,1046,1002.31758,LavaFlow
7/8/21/24,8-Jul-18,1047,3548.29844,LavaFlow
7/8/21/24,8-Jul-18,1048,320.3059212,LavaFlow
7/8/21/24,8-Jul-18,1049,837.1653857,LavaFlow
7/8/21/24,8-Jul-18,1050,1801.768288,LavaFlow
7/8/21/24,8-Jul-18,1051,33381.00554,LavaFlow
7/8/21/24,8-Jul-18,1052,25560.38335,LavaFlow
7/8/21/24,8-Jul-18,1053,42807.63621,LavaFlow
7/8/21/24,8-Jul-18,1054,1692.51867,LavaFlow
7/8/21/24,9-Jul-18,1055,3728.538191,LavaFlow
7/8/21/24,9-Jul-18,1056,6947.659401,LavaFlow
7/8/21/24,9-Jul-18,1057,2667.675049,LavaFlow
7/8/21/24,9-Jul-18,1058,261.0813735,LavaFlow
7/8/21/24,9-Jul-18,1059,2045.456524,LavaFlow
7/8/21/24,9-Jul-18,1060,300.3721249,LavaFlow
7/8/21/24,9-Jul-18,1061,49.65450941,LavaFlow
7/8/21/24,9-Jul-18,1062,727.2514743,LavaFlow
7/8/21/24,9-Jul-18,1063,293.4538496,LavaFlow
7/8/21/24,9-Jul-18,1064,166.0251813,LavaFlow
7/8/21/24,9-Jul-18,1065,170.4389618,LavaFlow
7/8/21/24,9-Jul-18,1066,1145.050228,LavaFlow
7/8/21/24,9-Jul-18,1067,712.6893383,LavaFlow
7/8/21/24,9-Jul-18,1068,1419.167626,LavaFlow
7/8/21/24,9-Jul-18,1069,963.182554,LavaFlow
7/8/21/24,9-Jul-18,1070,762.0439248,LavaFlow
7/8/21/24,9-Jul-18,1071,695.4738403,LavaFlow
7/8/21/24,9-Jul-18,1072,279.8343247,LavaFlow
7/8/21/24,9-Jul-18,1073,2089.010809,LavaFlow
7/8/21/24,9-Jul-18,1074,3123.686522,LavaFlow
7/8/21/24,9-Jul-18,1075,1785.090175,LavaFlow
7/8/21/24,9-Jul-18,1076,291.203058,LavaFlow
7/8/21/24,9-Jul-18,1077,3426.070161,LavaFlow
7/8/21/24,9-Jul-18,1078,316.6816601,LavaFlow
7/8/21/24,9-Jul-18,1079,14296.01765,LavaFlow
7/8/21/24,9-Jul-18,1080,2919.967159,LavaFlow
7/8/21/24,9-Jul-18,1081,6566.888367,LavaFlow
7/8/21/24,9-Jul-18,1082,1387.551229,LavaFlow
7/8/21/24,9-Jul-18,1083,1974.214447,LavaFlow
7/8/21/24,9-Jul-18,1084,321.1023749,LavaFlow
7/8/21/24,9-Jul-18,1085,718.264352,LavaFlow
7/8/21/24,9-Jul-18,1086,493.2298861,LavaFlow
7/8/21/24,9-Jul-18,1087,276.3754269,LavaFlow
7/8/21/24,9-Jul-18,1088,349.1916156,LavaFlow
7/8/21/24,9-Jul-18,1089,397.2704764,LavaFlow
7/8/21/24,9-Jul-18,1090,1658.981189,LavaFlow
7/8/21/24,9-Jul-18,1091,248.7953233,LavaFlow
7/8/21/24,9-Jul-18,1092,65755.39916,LavaFlow
7/8/21/24,9-Jul-18,1093,1963.725931,LavaFlow
7/8/21/24,9-Jul-18,1094,205.3884904,LavaFlow
7/8/21/24,9-Jul-18,1095,499.8150779,LavaFlow
7/8/21/24,9-Jul-18,1096,1491.079403,LavaFlow
7/8/21/24,9-Jul-18,1097,166.2989318,LavaFlow
7/8/21/24,9-Jul-18,1098,139.5145636,LavaFlow
7/8/21/24,9-Jul-18,1099,1421.724424,LavaFlow
7/8/21/24,9-Jul-18,1100,554.7125461,LavaFlow
7/8/21/24,9-Jul-18,1101,350.167659,LavaFlow
7/8/21/24,9-Jul-18,1102,190.6796845,LavaFlow
7/8/21/24,9-Jul-18,1103,259.7499406,LavaFlow
7/8/21/24,9-Jul-18,1104,847.7460019,LavaFlow
7/8/21/24,9-Jul-18,1105,345.6125816,LavaFlow
7/8/21/24,9-Jul-18,1106,656.063318,LavaFlow
7/8/21/24,9-Jul-18,1107,301.3852605,LavaFlow
7/8/21/24,9-Jul-18,1108,290.2078821,LavaFlow
7/8/21/24,9-Jul-18,1109,3305.887567,LavaFlow
7/8/21/24,9-Jul-18,1110,202.9788534,LavaFlow
7/8/21/24,9-Jul-18,1111,3225.927484,LavaFlow
7/8/21/24,9-Jul-18,1112,204.2049355,LavaFlow
7/8/21/24,9-Jul-18,1113,142.360686,LavaFlow
7/8/21/24,9-Jul-18,1114,438.4801647,LavaFlow
7/8/21/24,9-Jul-18,1115,4983.613927,LavaFlow
7/8/21/24,9-Jul-18,1116,7217.838516,LavaFlow
7/8/21/24,9-Jul-18,1117,466.7359884,LavaFlow
7/8/21/24,9-Jul-18,1118,245.297796,LavaFlow
7/8/21/24,9-Jul-18,1119,1270.837717,LavaFlow
7/8/21/24,9-Jul-18,1120,285.7493426,LavaFlow
7/8/21/24,9-Jul-18,1121,105.8880996,LavaFlow
7/8/21/24,9-Jul-18,1122,585.1311915,LavaFlow
7/8/21/24,9-Jul-18,1123,245.5910882,LavaFlow
7/8/21/24,9-Jul-18,1124,1805.642635,LavaFlow
7/8/21/24,9-Jul-18,1125,510.3043914,LavaFlow
7/8/21/24,9-Jul-18,1126,2019.107192,LavaFlow
7/8/21/24,9-Jul-18,1127,4091.162904,LavaFlow
7/8/21/24,9-Jul-18,1128,339.9924205,LavaFlow
7/8/21/24,9-Jul-18,1129,1034.689697,LavaFlow
7/8/21/24,9-Jul-18,1130,790.4727261,LavaFlow
7/8/21/24,9-Jul-18,1131,53094.14542,LavaFlow
7/8/21/24,9-Jul-18,1132,1173602.129,LavaFlow
7/8/21/24,9-Jul-18,1133,12860.83439,LavaFlow
7/8/21/24,9-Jul-18,1134,1499.058759,LavaFlow
7/8/21/24,9-Jul-18,1135,142.8202748,LavaFlow
7/8/21/24,9-Jul-18,1136,20263.87316,LavaFlow
7/8/21/24,9-Jul-18,1137,49483.52806,LavaFlow
7/8/21/24,9-Jul-18,1138,915.3886974,LavaFlow
7/8/21/24,9-Jul-18,1139,4011.992143,LavaFlow
7/8/21/24,11-Jul-18,1140,659.2434006,LavaFlow
7/8/21/24,11-Jul-18,1141,523.6268896,LavaFlow
7/8/21/24,11-Jul-18,1142,2303.678526,LavaFlow
7/8/21/24,11-Jul-18,1143,723.3670323,LavaFlow
7/8/21/24,11-Jul-18,1144,558.096605,LavaFlow
7/8/21/24,11-Jul-18,1145,437.0264112,LavaFlow
7/8/21/24,11-Jul-18,1146,1075.418406,LavaFlow
7/8/21/24,11-Jul-18,1147,486.2068981,LavaFlow
7/8/21/24,11-Jul-18,1148,454.4533162,LavaFlow
7/8/21/24,11-Jul-18,1149,1133.766842,LavaFlow
7/8/21/24,11-Jul-18,1150,704.1237532,LavaFlow
7/8/21/24,11-Jul-18,1151,466.6835073,LavaFlow
7/8/21/24,11-Jul-18,1152,2028.950383,LavaFlow
7/8/21/24,11-Jul-18,1153,1370.018775,LavaFlow
7/8/21/24,11-Jul-18,1154,2195.816613,LavaFlow
7/8/21/24,11-Jul-18,1155,211.4752877,LavaFlow
7/8/21/24,11-Jul-18,1156,147.0996946,LavaFlow
7/8/21/24,11-Jul-18,1157,201.3911488,LavaFlow
7/8/21/24,11-Jul-18,1158,286.3882795,LavaFlow
7/8/21/24,11-Jul-18,1159,257.2316134,LavaFlow
7/8/21/24,11-Jul-18,1160,1150.144521,LavaFlow
7/8/21/24,11-Jul-18,1161,1050.449194,LavaFlow
7/8/21/24,11-Jul-18,1162,1189.857011,LavaFlow
7/8/21/24,11-Jul-18,1163,423.0847402,LavaFlow
7/8/21/24,11-Jul-18,1164,713.1863933,LavaFlow
19/20/22,11-Jul-18,1165,687.5679192,LavaFlow
19/20/22,11-Jul-18,1166,661.4752521,LavaFlow
7/8/21/24,11-Jul-18,1167,69.16890549,LavaFlow
7/8/21/24,11-Jul-18,1168,378.2167998,LavaFlow
7/8/21/24,11-Jul-18,1169,223.173494,LavaFlow
7/8/21/24,11-Jul-18,1170,304.7167494,LavaFlow
7/8/21/24,11-Jul-18,1171,646.379627,LavaFlow
7/8/21/24,11-Jul-18,1172,362.7440836,LavaFlow
7/8/21/24,11-Jul-18,1173,419.1219196,LavaFlow
7/8/21/24,11-Jul-18,1174,143.1631256,LavaFlow
7/8/21/24,11-Jul-18,1175,450.4606975,LavaFlow
7/8/21/24,11-Jul-18,1176,1866.422333,LavaFlow
7/8/21/24,11-Jul-18,1177,828.7087674,LavaFlow
7/8/21/24,11-Jul-18,1178,178.8546128,LavaFlow
7/8/21/24,11-Jul-18,1179,367.916397,LavaFlow
7/8/21/24,11-Jul-18,1180,503.7855936,LavaFlow
7/8/21/24,11-Jul-18,1181,420.1758312,LavaFlow
7/8/21/24,11-Jul-18,1182,94.47382775,LavaFlow
7/8/21/24,11-Jul-18,1183,118.3540321,LavaFlow
7/8/21/24,11-Jul-18,1184,558.7884275,LavaFlow
7/8/21/24,11-Jul-18,1185,189.1415738,LavaFlow
7/8/21/24,11-Jul-18,1186,231.3616965,LavaFlow
7/8/21/24,11-Jul-18,1187,171.7485956,LavaFlow
7/8/21/24,11-Jul-18,1188,733.9413653,LavaFlow
7/8/21/24,11-Jul-18,1189,1380.43721,LavaFlow
7/8/21/24,11-Jul-18,1190,224.5927717,LavaFlow
7/8/21/24,11-Jul-18,1191,212.2633974,LavaFlow
19/20/22,11-Jul-18,1192,2686.458235,LavaFlow
7/8/21/24,11-Jul-18,1193,1516319.775,LavaFlow
7/8/21/24,11-Jul-18,1194,3311.592169,LavaFlow
7/8/21/24,11-Jul-18,1195,5032.315599,LavaFlow
7/8/21/24,11-Jul-18,1196,520.5506288,LavaFlow
7/8/21/24,11-Jul-18,1197,1534.549054,LavaFlow
7/8/21/24,11-Jul-18,1198,528.896016,LavaFlow
7/8/21/24,11-Jul-18,1199,249.7587756,LavaFlow
7/8/21/24,11-Jul-18,1200,5667.975673,LavaFlow
7/8/21/24,11-Jul-18,1201,6530.266289,LavaFlow
7/8/21/24,11-Jul-18,1202,5801.6472,LavaFlow
7/8/21/24,15-Jul-18,1203,2262.92139,LavaFlow
7/8/21/24,15-Jul-18,1204,3547.462775,LavaFlow
7/8/21/24,15-Jul-18,1205,279375.0557,LavaFlow
7/8/21/24,15-Jul-18,1206,1547.633272,LavaFlow
7/8/21/24,15-Jul-18,1207,1718.47111,LavaFlow
7/8/21/24,15-Jul-18,1208,5081.912161,LavaFlow
7/8/21/24,15-Jul-18,1209,5466.458998,LavaFlow
7/8/21/24,18-Jul-18,1210,539388.4242,LavaFlow
7/8/21/24,18-Jul-18,1211,33677.97719,LavaFlow
7/8/21/24,22-Jul-18,1212,419.8966481,LavaFlow
7/8/21/24,22-Jul-18,1213,6298.725353,LavaFlow
7/8/21/24,22-Jul-18,1214,613.1755712,LavaFlow
7/8/21/24,22-Jul-18,1215,376.6422253,LavaFlow
7/8/21/24,22-Jul-18,1216,312.2510569,LavaFlow
7/8/21/24,22-Jul-18,1217,869.9897247,LavaFlow
7/8/21/24,22-Jul-18,1218,1400.744605,LavaFlow
7/8/21/24,22-Jul-18,1219,531.1185166,LavaFlow
7/8/21/24,22-Jul-18,1220,239.6283124,LavaFlow
7/8/21/24,22-Jul-18,1221,676.16884,LavaFlow
7/8/21/24,22-Jul-18,1222,524.0517441,LavaFlow
7/8/21/24,22-Jul-18,1223,1156.461737,LavaFlow
7/8/21/24,22-Jul-18,1224,53602.08963,LavaFlow
7/8/21/24,22-Jul-18,1225,630.3907525,LavaFlow
7/8/21/24,22-Jul-18,1226,1700.824632,LavaFlow
7/8/21/24,22-Jul-18,1227,2719.003597,LavaFlow
7/8/21/24,22-Jul-18,1228,2124.447957,LavaFlow
7/8/21/24,22-Jul-18,1229,10251.13963,LavaFlow
7/8/21/24,22-Jul-18,1230,733.0406664,LavaFlow
7/8/21/24,22-Jul-18,1231,394.155714,LavaFlow
7/8/21/24,22-Jul-18,1232,15726.63312,LavaFlow
7/8/21/24,22-Jul-18,1233,1462.336898,LavaFlow
7/8/21/24,22-Jul-18,1234,4058.84323,LavaFlow
7/8/21/24,22-Jul-18,1235,1193.831839,LavaFlow
7/8/21/24,22-Jul-18,1236,107038.4628,LavaFlow
7/8/21/24,22-Jul-18,1237,1739.018274,LavaFlow
7/8/21/24,22-Jul-18,1238,1154.354789,LavaFlow
7/8/21/24,22-Jul-18,1239,363.4656999,LavaFlow
7/8/21/24,22-Jul-18,1240,856.6117303,LavaFlow
7/8/21/24,22-Jul-18,1241,9074.389547,LavaFlow
7/8/21/24,22-Jul-18,1242,3914.079154,LavaFlow
7/8/21/24,22-Jul-18,1243,1281.879722,LavaFlow
7/8/21/24,22-Jul-18,1244,3980.669912,LavaFlow
7/8/21/24,22-Jul-18,1245,1089.27328,LavaFlow
7/8/21/24,22-Jul-18,1246,723.7960393,LavaFlow
7/8/21/24,22-Jul-18,1247,2428.18338,LavaFlow
7/8/21/24,22-Jul-18,1248,6029.809773,LavaFlow
7/8/21/24,22-Jul-18,1249,18807.61717,LavaFlow
7/8/21/24,22-Jul-18,1250,285172.0033,LavaFlow
7/8/21/24,22-Jul-18,1251,142338.1974,LavaFlow
7/8/21/24,22-Jul-18,1252,5739.255955,LavaFlow
7/8/21/24,22-Jul-18,1253,6773.080905,LavaFlow
7/8/21/24,22-Jul-18,1254,1622.727936,LavaFlow
7/8/21/24,22-Jul-18,1255,5083.924568,LavaFlow
7/8/21/24,24-Jul-18,1256,734.6033545,LavaFlow
7/8/21/24,24-Jul-18,1257,153.6980045,LavaFlow
7/8/21/24,24-Jul-18,1258,875.8648578,LavaFlow
7/8/21/24,24-Jul-18,1259,1380.07758,LavaFlow
7/8/21/24,24-Jul-18,1260,218.3810347,LavaFlow
7/8/21/24,24-Jul-18,1261,161.6249158,LavaFlow
7/8/21/24,24-Jul-18,1262,13618.98332,LavaFlow
7/8/21/24,24-Jul-18,1263,19548.80982,LavaFlow
7/8/21/24,24-Jul-18,1264,31865.1266,LavaFlow
7/8/21/24,24-Jul-18,1265,288.2709321,LavaFlow
7/8/21/24,24-Jul-18,1266,213.1732842,LavaFlow
7/8/21/24,24-Jul-18,1267,291.1149684,LavaFlow
7/8/21/24,24-Jul-18,1268,140.8320191,LavaFlow
7/8/21/24,24-Jul-18,1269,3815.860312,LavaFlow
7/8/21/24,24-Jul-18,1270,63554.8295,LavaFlow
7/8/21/24,24-Jul-18,1271,5806.446465,LavaFlow
7/8/21/24,24-Jul-18,1272,229.0512226,LavaFlow
7/8/21/24,24-Jul-18,1273,2734.77611,LavaFlow
7/8/21/24,24-Jul-18,1274,998.2648238,LavaFlow
7/8/21/24,26-Jul-18,1275,1016.842227,LavaFlow
7/8/21/24,26-Jul-18,1276,288.6415781,LavaFlow
7/8/21/24,26-Jul-18,1277,86.73761721,LavaFlow
7/8/21/24,26-Jul-18,1278,32.6947578,LavaFlow
7/8/21/24,26-Jul-18,1279,40.68889338,LavaFlow
7/8/21/24,26-Jul-18,1280,125.049252,LavaFlow
7/8/21/24,26-Jul-18,1281,543.3814449,LavaFlow
7/8/21/24,26-Jul-18,1282,201.3965509,LavaFlow
7/8/21/24,26-Jul-18,1283,2982.32783,LavaFlow
7/8/21/24,26-Jul-18,1284,77.06457579,LavaFlow
7/8/21/24,26-Jul-18,1285,187.7236308,LavaFlow
7/8/21/24,26-Jul-18,1286,8311.372552,LavaFlow
7/8/21/24,26-Jul-18,1287,116.6158411,LavaFlow
7/8/21/24,26-Jul-18,1288,782.2118863,LavaFlow
7/8/21/24,26-Jul-18,1289,56.38224892,LavaFlow
7/8/21/24,26-Jul-18,1290,52.74099305,LavaFlow
7/8/21/24,26-Jul-18,1291,1106.951279,LavaFlow
7/8/21/24,26-Jul-18,1292,54.06226682,LavaFlow
7/8/21/24,26-Jul-18,1293,5865.066489,LavaFlow
7/8/21/24,26-Jul-18,1294,236135.7157,LavaFlow
7/8/21/24,26-Jul-18,1295,660.4761342,LavaFlow
7/8/21/24,26-Jul-18,1296,3801.23825,LavaFlow
7/8/21/24,26-Jul-18,1297,165.1603801,LavaFlow
7/8/21/24,28-Jul-18,1298,7560.903,LavaFlow
7/8/21/24,28-Jul-18,1299,39673.99136,LavaFlow
7/8/21/24,28-Jul-18,1300,12235.6959,LavaFlow
7/8/21/24,28-Jul-18,1301,3296.980636,LavaFlow
7/8/21/24,28-Jul-18,1302,17464.91437,LavaFlow
7/8/21/24,28-Jul-18,1303,4871.063645,LavaFlow
7/8/21/24,28-Jul-18,1304,286.7919857,LavaFlow
7/8/21/24,28-Jul-18,1305,4556.5536,LavaFlow
7/8/21/24,28-Jul-18,1306,2501.468121,LavaFlow
7/8/21/24,28-Jul-18,1307,3088.160474,LavaFlow
7/8/21/24,28-Jul-18,1308,1736.342081,LavaFlow
7/8/21/24,28-Jul-18,1309,60848.12906,LavaFlow
7/8/21/24,28-Jul-18,1310,266.9687739,LavaFlow
7/8/21/24,28-Jul-18,1311,203.546064,LavaFlow
7/8/21/24,28-Jul-18,1312,4899.662447,LavaFlow
7/8/21/24,28-Jul-18,1313,6553.90715,LavaFlow
7/8/21/24,28-Jul-18,1314,267.9281732,LavaFlow
7/8/21/24,28-Jul-18,1315,672.0233954,LavaFlow
7/8/21/24,28-Jul-18,1316,2772.811573,LavaFlow
7/8/21/24,28-Jul-18,1317,184.5721498,LavaFlow
7/8/21/24,28-Jul-18,1318,389.5390704,LavaFlow
7/8/21/24,28-Jul-18,1319,496.6240085,LavaFlow
7/8/21/24,28-Jul-18,1320,522.7326917,LavaFlow
7/8/21/24,28-Jul-18,1321,1519.064586,LavaFlow
7/8/21/24,28-Jul-18,1322,1176.555368,LavaFlow
7/8/21/24,28-Jul-18,1323,100.8904906,LavaFlow
7/8/21/24,28-Jul-18,1324,3504.489053,LavaFlow
7/8/21/24,28-Jul-18,1325,122.208766,LavaFlow
7/8/21/24,30-Jul-18,1326,544.3598043,LavaFlow
7/8/21/24,30-Jul-18,1327,541.1821024,LavaFlow
7/8/21/24,30-Jul-18,1328,801.1967011,LavaFlow
7/8/21/24,30-Jul-18,1329,4968.265497,LavaFlow
7/8/21/24,30-Jul-18,1330,26699.67373,LavaFlow
7/8/21/24,30-Jul-18,1331,3727.575477,LavaFlow
7/8/21/24,30-Jul-18,1332,334.8038791,LavaFlow
7/8/21/24,30-Jul-18,1333,1822.733652,LavaFlow
7/8/21/24,30-Jul-18,1334,3515.898285,LavaFlow
7/8/21/24,30-Jul-18,1335,5671.317162,LavaFlow
7/8/21/24,30-Jul-18,1336,8243.809948,LavaFlow
7/8/21/24,30-Jul-18,1337,4134.789018,LavaFlow
7/8/21/24,30-Jul-18,1338,48852.90847,LavaFlow
7/8/21/24,30-Jul-18,1339,21032.00265,LavaFlow
7/8/21/24,30-Jul-18,1340,4055.126761,LavaFlow
7/8/21/24,30-Jul-18,1341,491.5968242,LavaFlow
7/8/21/24,30-Jul-18,1342,320.8829678,LavaFlow
7/8/21/24,30-Jul-18,1343,488.8189601,LavaFlow
7/8/21/24,30-Jul-18,1344,8990.232866,LavaFlow
7/8/21/24,30-Jul-18,1345,459.1434242,LavaFlow
7/8/21/24,30-Jul-18,1346,297.7602869,LavaFlow
7/8/21/24,30-Jul-18,1347,730.4054591,LavaFlow
7/8/21/24,31-Jul-18,1348,1081.043092,LavaFlow
7/8/21/24,31-Jul-18,1349,1130.182122,LavaFlow
7/8/21/24,31-Jul-18,1350,18666.11754,LavaFlow
7/8/21/24,31-Jul-18,1351,1183.553761,LavaFlow
7/8/21/24,31-Jul-18,1352,172995.899,LavaFlow
7/8/21/24,31-Jul-18,1353,17725.00822,LavaFlow
7/8/21/24,22-Jul-18,1354,3030.487771,LavaFlow
7/8/21/24,22-Jul-18,1355,5749.21853,LavaFlow
7/8/21/24,24-Jul-18,1356,359.6421138,LavaFlow
7/8/21/24,24-Jul-18,1357,1138.262158,LavaFlow
7/8/21/24,24-Jul-18,1358,98.9190778,LavaFlow
7/8/21/24,24-Jul-18,1359,110.7277539,LavaFlow
7/8/21/24,24-Jul-18,1360,504.3013085,LavaFlow
7/8/21/24,1-Aug-18,1361,41292.23716,LavaFlow
7/8/21/24,1-Aug-18,1362,7529.385106,LavaFlow
7/8/21/24,1-Aug-18,1363,1129.222129,LavaFlow
7/8/21/24,1-Aug-18,1364,1448.065646,LavaFlow
7/8/21/24,1-Aug-18,1365,1018.119237,LavaFlow
7/8/21/24,1-Aug-18,1366,152.8639426,LavaFlow
7/8/21/24,1-Aug-18,1367,1972.238825,LavaFlow
7/8/21/24,1-Aug-18,1368,6149.377317,LavaFlow
7/8/21/24,1-Aug-18,1369,9088.527101,LavaFlow
7/8/21/24,1-Aug-18,1370,4273.531462,LavaFlow
7/8/21/24,1-Aug-18,1371,6498.68402,LavaFlow
7/8/21/24,4-Aug-18,1372,106762.4685,LavaFlow
7/8/21/24,4-Aug-18,1373,417.0801793,LavaFlow
7/8/21/24,4-Aug-18,1374,19819.02533,LavaFlow
7/8/21/24,4-Aug-18,1375,45555.47521,LavaFlow
7/8/21/24,4-Aug-18,1376,341749.058,LavaFlow
7/8/21/24,4-Aug-18,1377,1601.295859,LavaFlow
7/8/21/24,4-Aug-18,1378,5897.667429,LavaFlow
7/8/21/24,5-Aug-18,1379,5938.332307,LavaFlow
7/8/21/24,5-Aug-18,1380,2642.89179,LavaFlow
7/8/21/24,5-Aug-18,1381,19113.01833,LavaFlow
7/8/21/24,5-Aug-18,1382,40195.89348,LavaFlow
7/8/21/24,5-Aug-18,1383,5158.200122,LavaFlow
7/8/21/24,5-Aug-18,1384,3496.668393,LavaFlow
7/8/21/24,5-Aug-18,1385,2832.690506,LavaFlow
7/8/21/24,5-Aug-18,1386,23628.51217,LavaFlow
7/8/21/24,5-Aug-18,1387,76723.1697,LavaFlow
