OBJECTID,tmk,tmk_txt,cty_tmk,majorowner,bigstowner,taxacres,landvalue,landexempt,bldgvalue,bldgexempt,pittcode,homeowner,gisacres,nhoodcode,qpub_link,ORIG_FID,x,y,lost,property_class
5087,314033057,314033057,14033057,other,other,0.1846,4300,0,144100,69700,500,Y,0.18725857,1425-5,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140330570000,57218,-154.9161638,19.50865211,N,AGRICULTURAL
5088,314033058,314033058,14033058,other,other,0.1846,4300,0,0,0,500,N,0.18557937,1425-5,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140330580000,57219,-154.9163308,19.50870239,N,AGRICULTURAL
5089,314033059,314033059,14033059,other,other,0.1846,4300,0,0,0,500,N,0.18684361,1425-5,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140330590000,57220,-154.9164974,19.50875185,N,AGRICULTURAL
5090,314033060,314033060,14033060,other,other,0.1846,4300,0,0,0,500,N,0.18800256,1425-5,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140330600000,57221,-154.9166644,19.50880263,N,AGRICULTURAL
5091,314076078,314076078,14076078,other,other,0.2806,6300,0,0,0,500,N,0.28723894,1425-5,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140760780000,57222,-154.9055234,19.50986712,N,AGRICULTURAL
5092,314089021,314089021,14089021,other,other,0.3377,7500,0,0,0,500,N,0.33970615,1425-5,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140890210000,57223,-154.8999255,19.50898084,N,AGRICULTURAL
5093,314060043,314060043,14060043,other,other,0.1846,4200,0,0,0,100,N,0.19208042,1425-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140600430000,57224,-154.9144455,19.50185726,N,RESIDENTIAL
5094,314060044,314060044,14060044,other,other,0.1846,4200,0,0,0,100,N,0.18317645,1425-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140600440000,57225,-154.9146116,19.50190664,N,RESIDENTIAL
5095,314060045,314060045,14060045,other,other,0.1846,4200,0,0,0,100,N,0.1887827,1425-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140600450000,57226,-154.9147758,19.50195547,N,RESIDENTIAL
5096,314060046,314060046,14060046,other,other,0.1846,4200,0,0,0,100,N,0.18979925,1425-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140600460000,57227,-154.9149428,19.50200545,N,RESIDENTIAL
